date,Discharge
6/17/1980,5.719353
6/18/1980,9.0223453
6/19/1980,5.3149687
6/20/1980,14.600625
6/21/1980,4.875
6/22/1980,0
6/23/1980,14.990625
6/24/1980,46.934062
6/25/1980,29.796305
6/26/1980,18.593738
6/27/1980,9.3631863
6/28/1980,13.123581
6/29/1980,196.76203
6/30/1980,1485.2526
7/1/1980,980.5728
7/2/1980,394.90804
7/3/1980,418.58193
7/4/1980,716.63961
7/5/1980,544.12836
7/6/1980,221.09546
7/7/1980,126.52259
7/8/1980,82.297749
7/9/1980,53.016326
7/10/1980,39.385606
7/11/1980,31.195375
7/12/1980,22.574079
7/13/1980,16.577977
7/14/1980,12.318924
7/15/1980,8.8620248
7/16/1980,7.2758156
7/17/1980,6.6324375
7/18/1980,2.87625
7/19/1980,0.975
7/20/1980,0
7/21/1980,1.99875
7/22/1980,456.7095
7/23/1980,210.05345
7/24/1980,98.356211
7/25/1980,61.741592
7/26/1980,39.215884
7/27/1980,34.780461
7/28/1980,56.435283
7/29/1980,49.180904
7/30/1980,28.013711
7/31/1980,17.918203
8/1/1980,15.875112
8/2/1980,15.25587
8/3/1980,123.12921
8/4/1980,60.214065
8/5/1980,25.469838
8/6/1980,15.520882
8/7/1980,10.179876
8/8/1980,7.6367119
8/9/1980,5.9860125
8/10/1980,5.27475
8/11/1980,9.555
8/12/1980,5.85
8/13/1980,0
8/14/1980,0
8/15/1980,78.950625
8/16/1980,151.71244
8/17/1980,216.27914
8/18/1980,112.8155
8/19/1980,91.409468
8/20/1980,58.071712
8/21/1980,34.80775
8/22/1980,23.616221
8/23/1980,15.485036
8/24/1980,10.396575
8/25/1980,7.336789
8/26/1980,5.2969684
8/27/1980,3.2710872
8/28/1980,1.2538141
8/29/1980,0.24049835
8/30/1980,2.2272234
8/31/1980,2.2109248
9/1/1980,25.176313
9/2/1980,417.85088
9/3/1980,406.22107
9/4/1980,140.60993
9/5/1980,93.105429
9/6/1980,63.720191
9/7/1980,40.453616
9/8/1980,26.288481
9/9/1980,18.196474
9/10/1980,12.153668
9/11/1980,7.1926969
9/12/1980,4.4923125
9/13/1980,4.72875
9/14/1980,2.925
9/15/1980,0
9/16/1980,5.99625
9/17/1980,565.63162
9/18/1980,532.89604
9/19/1980,190.2095
9/20/1980,101.66146
9/21/1980,63.267793
9/22/1980,44.02144
9/23/1980,30.892907
9/24/1980,31.892193
9/25/1980,21.229282
9/26/1980,20.293981
9/27/1980,17.256823
9/28/1980,15.086129
9/29/1980,12.801188
9/30/1980,12.448619
10/1/1980,10.024863
10/2/1980,8.4998553
10/3/1980,7.9209004
10/4/1980,7.3114741
10/5/1980,5.6436569
10/6/1980,4.9143757
10/7/1980,4.1467113
10/8/1980,4.3649592
10/9/1980,3.5683781
10/10/1980,3.7561875
10/11/1980,1.90125
10/12/1980,0.975
10/13/1980,0
10/14/1980,0.999375
10/15/1980,2.9956875
10/16/1980,0.98737031
10/17/1980,17.965521
10/18/1980,63.882762
10/19/1980,35.694616
10/20/1980,19.428078
10/21/1980,30.122082
10/22/1980,30.776865
10/23/1980,29.389615
10/24/1980,31.964147
10/25/1980,76.516031
10/26/1980,61.079228
10/27/1980,47.676049
10/28/1980,75.311642
10/29/1980,80.991536
10/30/1980,60.722189
10/31/1980,45.509349
11/1/1980,22.355846
11/2/1980,13.255632
11/3/1980,9.1935912
11/4/1980,6.1564019
11/5/1980,5.1367295
11/6/1980,3.1299168
11/7/1980,3.2663715
11/8/1980,4.4389437
11/9/1980,3.6205987
11/10/1980,2.7848407
11/11/1980,0.87877969
11/12/1980,0.92503125
11/13/1980,1.974375
11/14/1980,0
11/15/1980,0
11/16/1980,0.999375
11/17/1980,3.9950625
11/18/1980,12.977433
11/19/1980,13.934078
11/20/1980,9.8632409
11/21/1980,5.774652
11/22/1980,6.6771388
11/23/1980,4.5743153
11/24/1980,5.4682063
11/25/1980,4.3600224
11/26/1980,2.2521114
11/27/1980,50.117841
11/28/1980,164.82949
11/29/1980,126.25281
11/30/1980,88.416097
12/1/1980,64.494736
12/2/1980,52.614271
12/3/1980,47.789552
12/4/1980,43.022396
12/5/1980,34.313864
12/6/1980,28.66428
12/7/1980,26.073272
12/8/1980,24.54006
12/9/1980,54.064244
12/10/1980,82.647397
12/11/1980,67.293755
12/12/1980,48.008327
12/13/1980,39.794669
12/14/1980,30.654586
12/15/1980,26.587648
12/16/1980,25.301058
12/17/1980,21.501114
12/18/1980,18.527488
12/19/1980,15.397356
12/20/1980,2.8656381
12/21/1980,1.9901454
12/22/1980,5.0968636
12/23/1980,8.2169946
12/24/1980,10.358091
12/25/1980,6.5224988
12/26/1980,4.7053866
12/27/1980,4.9019728
12/28/1980,5.1114589
12/29/1980,4.3305329
12/30/1980,3.5321399
12/31/1980,3.718042
1/1/1981,3.9137285
1/2/1981,3.0933984
1/3/1981,3.2562088
1/4/1981,2.4012725
1/5/1981,2.5276552
1/6/1981,1.6343739
1/7/1981,1.7203936
1/8/1981,1.8109406
1/9/1981,0.8799375
1/10/1981,0.92625
1/11/1981,0.975
1/12/1981,0
1/13/1981,0
1/14/1981,0.999375
1/15/1981,2.9958902
1/16/1981,3.9904354
1/17/1981,2.9857197
1/18/1981,1.9821202
1/19/1981,1.9799151
1/20/1981,0.98322132
1/21/1981,0
1/22/1981,15.99
1/23/1981,13.95225
1/24/1981,12.882675
1/25/1981,12.787052
1/26/1981,17.665659
1/27/1981,23.511313
1/28/1981,19.334632
1/29/1981,15.1605
1/30/1981,7.99827
1/31/1981,2.8472362
2/1/1981,16.696124
2/2/1981,45.516183
2/3/1981,59.319588
2/4/1981,33.139793
2/5/1981,15.98107
2/6/1981,11.845552
2/7/1981,7.7329405
2/8/1981,3.638856
2/9/1981,1.5556632
2/10/1981,233.33288
2/11/1981,960.23849
2/12/1981,830.38457
2/13/1981,472.87421
2/14/1981,260.53017
2/15/1981,208.95522
2/16/1981,580.43459
2/17/1981,967.16447
2/18/1981,613.27739
2/19/1981,395.83569
2/20/1981,341.87701
2/21/1981,248.4176
2/22/1981,181.45607
2/23/1981,190.97762
2/24/1981,206.97143
2/25/1981,155.41975
2/26/1981,99.254929
2/27/1981,65.365775
2/28/1981,46.658504
3/1/1981,33.077309
3/2/1981,21.584475
3/3/1981,8.147126
3/4/1981,13.73602
3/5/1981,730.27632
3/6/1981,925.82113
3/7/1981,469.53224
3/8/1981,227.20565
3/9/1981,152.14088
3/10/1981,115.1867
3/11/1981,89.433373
3/12/1981,69.508814
3/13/1981,56.74612
3/14/1981,43.311705
3/15/1981,35.32811
3/16/1981,40.189458
3/17/1981,30.938246
3/18/1981,23.329732
3/19/1981,17.373402
3/20/1981,15.208845
3/21/1981,18.010626
3/22/1981,14.801975
3/23/1981,9.4231312
3/24/1981,2.734875
3/25/1981,1.8525
3/26/1981,1.95
3/27/1981,0
3/28/1981,6.995625
3/29/1981,5.9791875
3/30/1981,51.92003
3/31/1981,50.770529
4/1/1981,21.572122
4/2/1981,9.387654
4/3/1981,3.2167082
4/4/1981,3.0558728
4/5/1981,24.889329
4/6/1981,23.704286
4/7/1981,8.5164991
4/8/1981,3.3399287
4/9/1981,3.1729323
4/10/1981,102.95179
4/11/1981,167.5167
4/12/1981,366.62086
4/13/1981,478.94957
4/14/1981,230.46885
4/15/1981,128.6109
4/16/1981,77.791411
4/17/1981,57.123177
4/18/1981,77.601835
4/19/1981,45.217797
4/20/1981,174.87441
4/21/1981,112.44231
4/22/1981,64.988967
4/23/1981,829.65366
4/24/1981,923.50548
4/25/1981,372.62324
4/26/1981,175.0693
4/27/1981,104.84768
4/28/1981,60.892999
4/29/1981,138.12814
4/30/1981,193.52879
5/1/1981,127.10457
5/2/1981,62.858818
5/3/1981,27.760618
5/4/1981,5.85
5/5/1981,0
5/6/1981,157.90125
5/7/1981,159.51488
5/8/1981,60.829884
5/9/1981,23.021481
5/10/1981,583.85997
5/11/1981,1310.2477
5/12/1981,1325.0576
5/13/1981,1187.1546
5/14/1981,917.1356
5/15/1981,1215.4443
5/16/1981,1242.0231
5/17/1981,1167.4222
5/18/1981,1142.9977
5/19/1981,1559.4732
5/20/1981,1456.9455
5/21/1981,1215.5202
5/22/1981,607.28036
5/23/1981,222.10317
5/24/1981,313.66849
5/25/1981,1149.8181
5/26/1981,1102.5967
5/27/1981,3326.1252
5/28/1981,3220.6399
5/29/1981,3216.4714
5/30/1981,2953.9642
5/31/1981,2213.3669
6/1/1981,1499.6685
6/2/1981,658.93568
6/3/1981,253.32703
6/4/1981,159.92319
6/5/1981,110.86652
6/6/1981,105.41212
6/7/1981,69.9075
6/8/1981,25.35
6/9/1981,0
6/10/1981,1104.9359
6/11/1981,1475.4141
6/12/1981,1472.0267
6/13/1981,1122.2827
6/14/1981,445.27508
6/15/1981,233.26779
6/16/1981,130.59767
6/17/1981,88.208078
6/18/1981,65.140082
6/19/1981,50.094824
6/20/1981,44.520867
6/21/1981,40.706176
6/22/1981,46.851238
6/23/1981,38.951303
6/24/1981,33.817161
6/25/1981,25.333854
6/26/1981,20.509319
6/27/1981,16.457178
6/28/1981,13.218083
6/29/1981,10.834824
6/30/1981,10.378762
7/1/1981,9.8986967
7/2/1981,8.3670491
7/3/1981,6.7547885
7/4/1981,7.1103037
7/5/1981,16.490451
7/6/1981,38.922547
7/7/1981,24.432729
7/8/1981,12.008523
7/9/1981,7.5007262
7/10/1981,54.926422
7/11/1981,21.443372
7/12/1981,11.00924
7/13/1981,7.483411
7/14/1981,3.7720116
7/15/1981,1.9179069
7/16/1981,13.026086
7/17/1981,10.159334
7/18/1981,4.3173435
7/19/1981,1.4379784
7/20/1981,21.526819
7/21/1981,47.676257
7/22/1981,20.91629
7/23/1981,10.221893
7/24/1981,6.5529548
7/25/1981,3.8188997
7/26/1981,4.0198945
7/27/1981,3.2051521
7/28/1981,4.3745022
7/29/1981,5.5553641
7/30/1981,4.7495297
7/31/1981,2.925
8/1/1981,0
8/2/1981,0
8/3/1981,0
8/4/1981,0.999375
8/5/1981,78.948188
8/6/1981,464.66882
8/7/1981,90.239535
8/8/1981,49.876392
8/9/1981,31.590227
8/10/1981,36.382557
8/11/1981,67.254201
8/12/1981,22.200724
8/13/1981,13.751104
8/14/1981,9.3432677
8/15/1981,40.855413
8/16/1981,47.458626
8/17/1981,26.168309
8/18/1981,15.954092
8/19/1981,10.633484
8/20/1981,8.1141937
8/21/1981,6.488625
8/22/1981,4.7775
8/23/1981,1.95
8/24/1981,0
8/25/1981,0
8/26/1981,0
8/27/1981,41.97375
8/28/1981,54.899523
8/29/1981,69.809822
8/30/1981,34.735973
8/31/1981,38.683693
9/1/1981,76.657799
9/2/1981,102.16316
9/3/1981,56.113738
9/4/1981,33.227111
9/5/1981,21.360882
9/6/1981,14.274612
9/7/1981,10.920644
9/8/1981,9.4427836
9/9/1981,7.8871406
9/10/1981,7.2759375
9/11/1981,5.60625
9/12/1981,4.875
9/13/1981,0
9/14/1981,1.99875
9/15/1981,5.991375
9/16/1981,7.9709906
9/17/1981,11.931416
9/18/1981,7.8708718
9/19/1981,5.7953033
9/20/1981,3.7126145
9/21/1981,2.6280813
9/22/1981,2.5445948
9/23/1981,2.4628868
9/24/1981,2.3829882
9/25/1981,5.3030471
9/26/1981,5.2195177
9/27/1981,5.1310837
9/28/1981,5.0425876
9/29/1981,3.9587636
9/30/1981,15.880114
10/1/1981,9.8074015
10/2/1981,6.7415856
10/3/1981,5.6833238
10/4/1981,5.6329556
10/5/1981,3.5906852
10/6/1981,6.5566553
10/7/1981,14.531199
10/8/1981,6.5150279
10/9/1981,4.5088572
10/10/1981,4.695873
10/11/1981,2.87625
10/12/1981,0.975
10/13/1981,0
10/14/1981,0
10/15/1981,0
10/16/1981,0.999375
10/17/1981,3.9950625
10/18/1981,36.962433
10/19/1981,27.866828
10/20/1981,17.711503
10/21/1981,6.5276688
10/22/1981,5.3391889
10/23/1981,8.1532379
10/24/1981,9.9656589
10/25/1981,5.7752048
10/26/1981,7.5851319
10/27/1981,20.39452
10/28/1981,18.208072
10/29/1981,12.033569
10/30/1981,7.8719254
10/31/1981,4.7232819
11/1/1981,2.5858678
11/2/1981,3.4559494
11/3/1981,6.3288082
11/4/1981,5.2007412
11/5/1981,5.0715339
11/6/1981,9.9391205
11/7/1981,10.79727
11/8/1981,6.645381
11/9/1981,6.489188
11/10/1981,10.329501
11/11/1981,54.13456
11/12/1981,56.848914
11/13/1981,53.501008
11/14/1981,52.161951
11/15/1981,49.850832
11/16/1981,46.572135
11/17/1981,10.326638
11/18/1981,4.1065564
11/19/1981,5.8999785
11/20/1981,31.683792
11/21/1981,20.432599
11/22/1981,11.153566
11/23/1981,6.8707303
11/24/1981,24.584544
11/25/1981,22.277299
11/26/1981,16.946193
11/27/1981,65.571254
11/28/1981,37.14716
11/29/1981,20.722114
11/30/1981,17.323812
12/1/1981,168.95516
12/2/1981,95.62484
12/3/1981,55.34433
12/4/1981,41.121323
12/5/1981,32.959247
12/6/1981,27.859659
12/7/1981,26.823297
12/8/1981,20.886625
12/9/1981,15.828026
12/10/1981,12.555817
12/11/1981,9.1113865
12/12/1981,7.5383016
12/13/1981,5.8824227
12/14/1981,5.1657081
12/15/1981,4.4112717
12/16/1981,3.6171281
12/17/1981,2.7811875
12/18/1981,1.90125
12/19/1981,0.975
12/20/1981,0
12/21/1981,1.99875
12/22/1981,65.953875
12/23/1981,1209.0735
12/24/1981,1165.9963
12/25/1981,611.62219
12/26/1981,283.10117
12/27/1981,833.43382
12/28/1981,745.08422
12/29/1981,358.18079
12/30/1981,189.75733
12/31/1981,153.80074
1/1/1982,165.2665
1/2/1982,145.12559
1/3/1982,675.37564
1/4/1982,1169.0494
1/5/1982,1066.228
1/6/1982,642.01099
1/7/1982,393.47237
1/8/1982,224.61373
1/9/1982,177.34695
1/10/1982,129.15573
1/11/1982,105.16393
1/12/1982,72.725188
1/13/1982,44.73704
1/14/1982,29.644253
1/15/1982,19.915003
1/16/1982,12.752634
1/17/1982,9.3185625
1/18/1982,5.70375
1/19/1982,2.925
1/20/1982,0
1/21/1982,14.990625
1/22/1982,257.80219
1/23/1982,1796.177
1/24/1982,1441.4011
1/25/1982,1433.2685
1/26/1982,1082.8892
1/27/1982,593.05255
1/28/1982,314.86182
1/29/1982,202.29853
1/30/1982,1333.312
1/31/1982,3264.9588
2/1/1982,2897.4638
2/2/1982,2691.1351
2/3/1982,2066.2615
2/4/1982,1243.0606
2/5/1982,537.54892
2/6/1982,274.31434
2/7/1982,138.90983
2/8/1982,84.641924
2/9/1982,48.04413
2/10/1982,30.046453
2/11/1982,21.364688
2/12/1982,16.33125
2/13/1982,4.875
2/14/1982,0
2/15/1982,10.993125
2/16/1982,610.59131
2/17/1982,2290.0259
2/18/1982,2223.0744
2/19/1982,2043.3429
2/20/1982,1883.8525
2/21/1982,1585.2718
2/22/1982,1337.7601
2/23/1982,1151.4388
2/24/1982,856.39516
2/25/1982,516.68183
2/26/1982,351.21171
2/27/1982,309.74563
2/28/1982,284.10453
3/1/1982,250.80704
3/2/1982,163.42846
3/3/1982,105.31943
3/4/1982,146.88625
3/5/1982,240.87381
3/6/1982,108.78441
3/7/1982,67.299375
3/8/1982,28.7625
3/9/1982,9.75
3/10/1982,0
3/11/1982,39.975
3/12/1982,221.76375
3/13/1982,526.94119
3/14/1982,545.06022
3/15/1982,434.08
3/16/1982,1069.8376
3/17/1982,1143.6843
3/18/1982,721.39157
3/19/1982,1259.351
3/20/1982,1752.8751
3/21/1982,1587.1056
3/22/1982,1092.1957
3/23/1982,564.26027
3/24/1982,394.35277
3/25/1982,332.4427
3/26/1982,368.44757
3/27/1982,239.96195
3/28/1982,153.0389
3/29/1982,104.64621
3/30/1982,70.127587
3/31/1982,108.84154
4/1/1982,59.277278
4/2/1982,26.476082
4/3/1982,373.09653
4/4/1982,244.38566
4/5/1982,114.31659
4/6/1982,174.67336
4/7/1982,114.41018
4/8/1982,90.471771
4/9/1982,144.82276
4/10/1982,139.51539
4/11/1982,107.5574
4/12/1982,86.374351
4/13/1982,71.420369
4/14/1982,49.521441
4/15/1982,30.575201
4/16/1982,138.25416
4/17/1982,830.68115
4/18/1982,738.77705
4/19/1982,318.59999
4/20/1982,233.48108
4/21/1982,183.99963
4/22/1982,134.34077
4/23/1982,106.5166
4/24/1982,83.385899
4/25/1982,67.248315
4/26/1982,57.445594
4/27/1982,49.179573
4/28/1982,34.320603
4/29/1982,25.863793
4/30/1982,23.119782
5/1/1982,21.257665
5/2/1982,17.244911
5/3/1982,10.968327
5/4/1982,6.4140285
5/5/1982,2.6463458
5/6/1982,1.7593114
5/7/1982,132.93809
5/8/1982,315.50026
5/9/1982,142.65848
5/10/1982,82.265807
5/11/1982,54.110672
5/12/1982,38.053671
5/13/1982,26.714391
5/14/1982,16.830937
5/15/1982,9.50625
5/16/1982,4.875
5/17/1982,0
5/18/1982,5.99625
5/19/1982,117.91163
5/20/1982,59.646722
5/21/1982,359.03478
5/22/1982,412.73804
5/23/1982,287.64714
5/24/1982,156.04473
5/25/1982,94.262196
5/26/1982,102.47155
5/27/1982,617.37994
5/28/1982,690.32194
5/29/1982,689.97879
5/30/1982,1318.1303
5/31/1982,1712.6552
6/1/1982,1997.7626
6/2/1982,1713.6438
6/3/1982,1050.478
6/4/1982,422.38021
6/5/1982,259.28221
6/6/1982,169.91456
6/7/1982,154.52405
6/8/1982,270.72795
6/9/1982,193.51666
6/10/1982,130.4074
6/11/1982,85.955159
6/12/1982,61.742272
6/13/1982,47.544497
6/14/1982,30.546839
6/15/1982,21.891409
6/16/1982,46.05872
6/17/1982,133.38869
6/18/1982,82.978885
6/19/1982,52.800607
6/20/1982,45.77641
6/21/1982,41.870315
6/22/1982,25.600331
6/23/1982,17.710875
6/24/1982,10.4325
6/25/1982,5.85
6/26/1982,0
6/27/1982,1.99875
6/28/1982,42.96825
6/29/1982,111.8158
6/30/1982,467.21931
7/1/1982,121.95042
7/2/1982,72.35241
7/3/1982,177.7927
7/4/1982,231.3299
7/5/1982,103.97849
7/6/1982,58.749861
7/7/1982,33.638263
7/8/1982,220.62718
7/9/1982,677.7248
7/10/1982,678.9794
7/11/1982,440.45905
7/12/1982,298.22243
7/13/1982,156.137
7/14/1982,99.092994
7/15/1982,61.203151
7/16/1982,37.740159
7/17/1982,25.358062
7/18/1982,17.455855
7/19/1982,158.46669
7/20/1982,260.86888
7/21/1982,71.76547
7/22/1982,40.871086
7/23/1982,30.706407
7/24/1982,25.138323
7/25/1982,17.22455
7/26/1982,14.025843
7/27/1982,12.711413
7/28/1982,12.354119
7/29/1982,10.951704
7/30/1982,9.4754784
7/31/1982,6.8952404
8/1/1982,3.1528846
8/2/1982,3.3188259
8/3/1982,2.4671852
8/4/1982,2.597037
8/5/1982,1.7074074
8/6/1982,13.805166
8/7/1982,11.930043
8/8/1982,9.0856569
8/9/1982,6.2651806
8/10/1982,5.4625075
8/11/1982,33.693288
8/12/1982,19.985104
8/13/1982,10.332144
8/14/1982,6.6870938
8/15/1982,4.9864145
8/16/1982,4.2225416
8/17/1982,2.392149
8/18/1982,2.1075253
8/19/1982,1.2947634
8/20/1982,0.54185625
8/21/1982,0.570375
8/22/1982,0.2925
8/23/1982,0
8/24/1982,0.8994375
8/25/1982,2.6961188
8/26/1982,4.6862583
8/27/1982,6.6656436
8/28/1982,6.6316247
8/29/1982,4.5855936
8/30/1982,21.520711
8/31/1982,40.407104
9/1/1982,1161.5142
9/2/1982,2038.6206
9/3/1982,1584.6657
9/4/1982,1361.1939
9/5/1982,603.36111
9/6/1982,267.24098
9/7/1982,181.77819
9/8/1982,124.81218
9/9/1982,79.181864
9/10/1982,54.773737
9/11/1982,38.515015
9/12/1982,29.362253
9/13/1982,24.289392
9/14/1982,24.796251
9/15/1982,21.996054
9/16/1982,19.048478
9/17/1982,13.893134
9/18/1982,23.630273
9/19/1982,19.420386
9/20/1982,14.193531
9/21/1982,10.835296
9/22/1982,6.273996
9/23/1982,3.5252589
9/24/1982,3.7107988
9/25/1982,12.912025
9/26/1982,9.1386777
9/27/1982,5.3893795
9/28/1982,4.6384406
9/29/1982,2.8299375
9/30/1982,0.92625
10/1/1982,0.975
10/2/1982,0
10/3/1982,0
10/4/1982,0.999375
10/5/1982,1.9963125
10/6/1982,2.9885578
10/7/1982,47.946588
10/8/1982,102.78259
10/9/1982,553.13013
10/10/1982,516.03739
10/11/1982,186.97086
10/12/1982,102.05336
10/13/1982,68.298948
10/14/1982,50.702169
10/15/1982,37.238057
10/16/1982,29.875888
10/17/1982,22.592339
10/18/1982,15.368244
10/19/1982,11.186565
10/20/1982,14.037006
10/21/1982,15.916768
10/22/1982,11.825934
10/23/1982,8.7629872
10/24/1982,5.7227116
10/25/1982,5.6994695
10/26/1982,43.701512
10/27/1982,55.107578
10/28/1982,52.649454
10/29/1982,47.327908
10/30/1982,5.85
10/31/1982,0
11/1/1982,2.998125
11/2/1982,7.9876875
11/3/1982,25.950173
11/4/1982,22.864567
11/5/1982,14.73327
11/6/1982,10.575442
11/7/1982,7.4059379
11/8/1982,14.228196
11/9/1982,7.0409633
11/10/1982,6.8500085
11/11/1982,5.6611717
11/12/1982,42.452844
11/13/1982,69.164945
11/14/1982,38.76783
11/15/1982,24.302514
11/16/1982,17.816809
11/17/1982,15.331419
11/18/1982,12.855026
11/19/1982,11.392319
11/20/1982,10.94562
11/21/1982,14.512609
11/22/1982,19.084911
11/23/1982,35.643702
11/24/1982,123.11203
11/25/1982,81.405033
11/26/1982,81.537209
11/27/1982,236.45328
11/28/1982,574.7689
11/29/1982,701.94308
11/30/1982,343.94041
12/1/1982,258.29753
12/2/1982,275.39721
12/3/1982,1612.4606
12/4/1982,3615.244
12/5/1982,3778.123
12/6/1982,3962.0979
12/7/1982,3267.5934
12/8/1982,2384.9801
12/9/1982,1547.7337
12/10/1982,796.27171
12/11/1982,527
12/12/1982,395
12/13/1982,310
12/14/1982,259
12/15/1982,250
12/16/1982,326
12/17/1982,231
12/18/1982,187
12/19/1982,171
12/20/1982,147
12/21/1982,131
12/22/1982,116
12/23/1982,116
12/24/1982,888
12/25/1982,2630
12/26/1982,2880
12/27/1982,2950
12/28/1982,3250
12/29/1982,2610
12/30/1982,2069.9691
12/31/1982,1384.4398
