date,Discharge
7/24/1980,2.479083
7/25/1980,1.243203
7/26/1980,0.8104663
7/27/1980,13.58034
7/28/1980,10.55325
7/29/1980,5.030278
7/30/1980,3.312199
7/31/1980,1.999323
8/1/1980,1.191177
8/2/1980,6.786784
8/3/1980,4.10583
8/4/1980,1.688913
8/5/1980,1.162014
8/6/1980,0.9152781
8/7/1980,0.7581874
8/8/1980,0.8981578
8/9/1980,0.6349687
8/10/1980,0.463125
8/11/1980,0.4875
8/12/1980,0
8/13/1980,0
8/14/1980,0.8994375
8/15/1980,28.88399
8/16/1980,19.85595
8/17/1980,10.83259
8/18/1980,4.315679
8/19/1980,2.305624
8/20/1980,1.401354
8/21/1980,1.026974
8/22/1980,0.875762
8/23/1980,0.7165916
8/24/1980,0.6516754
8/25/1980,0.5833425
8/26/1980,0.30615
8/27/1980,0.117
8/28/1980,0
8/29/1980,0.0199875
8/30/1980,0.1198763
8/31/1980,13.01148
9/1/1980,8.282366
9/2/1980,156.8988
9/3/1980,30.78245
9/4/1980,17.68776
9/5/1980,12.6186
9/6/1980,6.473319
9/7/1980,3.94573
9/8/1980,2.629314
9/9/1980,2.120343
9/10/1980,1.516886
9/11/1980,1.164333
9/12/1980,0.9177187
9/13/1980,0.658125
9/14/1980,0.4875
9/15/1980,0
9/16/1980,10.69331
9/17/1980,140.6077
9/18/1980,35.45782
9/19/1980,21.32687
9/20/1980,11.21891
9/21/1980,7.934058
9/22/1980,6.56998
9/23/1980,5.723521
9/24/1980,5.992655
9/25/1980,6.476802
9/26/1980,5.394567
9/27/1980,4.960071
9/28/1980,4.502706
9/29/1980,4.329164
9/30/1980,3.633331
10/1/1980,2.695612
10/2/1980,1.913802
10/3/1980,1.50137
10/4/1980,1.067232
10/5/1980,0.7128755
10/6/1980,0.3706584
10/7/1980,0.3080615
10/8/1980,0.3242752
10/9/1980,0.187395
10/10/1980,0.0741
10/11/1980,0.078
10/12/1980,0
10/13/1980,0
10/14/1980,0.1698937
10/15/1980,0.1694794
10/16/1980,0.1287067
10/17/1980,6.293806
10/18/1980,1.680381
10/19/1980,1.061563
10/20/1980,0.7417383
10/21/1980,0.6218674
10/22/1980,0.5023792
10/23/1980,0.3735415
10/24/1980,3.863344
10/25/1980,3.537839
10/26/1980,1.906788
10/27/1980,2.872373
10/28/1980,8.131445
10/29/1980,3.880116
10/30/1980,2.722154
10/31/1980,2.4627
11/1/1980,1.904658
11/2/1980,1.649668
11/3/1980,1.597678
11/4/1980,1.548622
11/5/1980,1.202429
11/6/1980,1.059018
11/7/1980,1.018291
11/8/1980,0.980148
11/9/1980,0.8444491
11/10/1980,0.7109496
11/11/1980,0.6793869
11/12/1980,0.7496137
11/13/1980,1.121565
11/14/1980,1.095203
11/15/1980,0.8705133
11/16/1980,0.8474772
11/17/1980,1.526081
11/18/1980,1.506344
11/19/1980,2.588338
11/20/1980,4.072226
11/21/1980,1.558249
11/22/1980,0.6464275
11/23/1980,0.6364696
11/24/1980,0.5281208
11/25/1980,0.321096
11/26/1980,0.1149162
11/27/1980,11.40211
11/28/1980,9.370356
11/29/1980,7.118633
11/30/1980,4.960634
12/1/1980,3.506147
12/2/1980,6.955506
12/3/1980,5.609079
12/4/1980,4.467286
12/5/1980,3.830464
12/6/1980,3.298825
12/7/1980,2.7725
12/8/1980,3.051568
12/9/1980,5.73614
12/10/1980,5.126467
12/11/1980,3.522879
12/12/1980,2.841886
12/13/1980,2.060841
12/14/1980,1.553517
12/15/1980,1.635281
12/16/1980,1.516085
12/17/1980,1.287985
12/18/1980,1.047879
12/19/1980,0.7951354
12/20/1980,0.4264584
12/21/1980,0.4489035
12/22/1980,0.5725958
12/23/1980,0.5977292
12/24/1980,0.5241195
12/25/1980,0.4490732
12/26/1980,0.4727086
12/27/1980,0.3949564
12/28/1980,0.313112
12/29/1980,0.3295916
12/30/1980,0.2443069
12/31/1980,0.2571652
1/1/1981,0.1680686
1/2/1981,0.1769144
1/3/1981,0.08359406
1/4/1981,0.08799375
1/5/1981,0.092625
1/6/1981,0.0975
1/7/1981,0
1/8/1981,0
1/9/1981,0
1/10/1981,0
1/11/1981,0
1/12/1981,0.0999375
1/13/1981,0.09969375
1/14/1981,0.199162
1/15/1981,0.1982468
1/16/1981,0.2968626
1/17/1981,0.2949337
1/18/1981,0.2924556
1/19/1981,0.1895505
1/20/1981,0.3862672
1/21/1981,0.7822134
1/22/1981,1.176599
1/23/1981,0.968966
1/24/1981,0.8595921
1/25/1981,1.148733
1/26/1981,1.236186
1/27/1981,0.922022
1/28/1981,0.8068088
1/29/1981,0.4915104
1/30/1981,0.4768821
1/31/1981,0.2630231
2/1/1981,1.249247
2/2/1981,3.234266
2/3/1981,2.418911
2/4/1981,1.804756
2/5/1981,1.191986
2/6/1981,0.7807002
2/7/1981,0.4708623
2/8/1981,0.1621317
2/9/1981,0.3539001
2/10/1981,70.60177
2/11/1981,73.42029
2/12/1981,82.0692
2/13/1981,40.58718
2/14/1981,18.07276
2/15/1981,17.58714
2/16/1981,79.13136
2/17/1981,59.70881
2/18/1981,46.32464
2/19/1981,37.98311
2/20/1981,32.68688
2/21/1981,20.43752
2/22/1981,17.2351
2/23/1981,18.07849
2/24/1981,18.96692
2/25/1981,10.89621
2/26/1981,6.855542
2/27/1981,3.833578
2/28/1981,2.923084
3/1/1981,1.620019
3/2/1981,0.78
3/3/1981,0
3/4/1981,3.297938
3/5/1981,112.88
3/6/1981,48.85481
3/7/1981,29.8717
3/8/1981,17.33745
3/9/1981,10.85277
3/10/1981,8.333381
3/11/1981,5.693032
3/12/1981,4.453192
3/13/1981,3.35336
3/14/1981,2.7088
3/15/1981,3.151566
3/16/1981,2.386056
3/17/1981,1.99848
3/18/1981,1.385242
3/19/1981,1.252887
3/20/1981,1.010933
3/21/1981,0.858877
3/22/1981,0.9040811
3/23/1981,0.541138
3/24/1981,0.3643558
3/25/1981,0.1782692
3/26/1981,0.3877834
3/27/1981,1.49891
3/28/1981,0.6126656
3/29/1981,1.22902
3/30/1981,1.948675
3/31/1981,0.8722734
4/1/1981,0.2925
4/2/1981,0
4/3/1981,0
4/4/1981,1.798875
4/5/1981,1.994362
4/6/1981,1.085992
4/7/1981,1.974597
4/8/1981,0.6607516
4/9/1981,0.8456668
4/10/1981,8.125501
4/11/1981,6.8923
4/12/1981,10.04236
4/13/1981,7.975425
4/14/1981,6.694582
4/15/1981,3.206259
4/16/1981,2.816595
4/17/1981,1.729068
4/18/1981,1.645128
4/19/1981,3.16426
4/20/1981,5.482865
4/21/1981,2.698887
4/22/1981,15.21032
4/23/1981,63.12194
4/24/1981,22.04339
4/25/1981,10.9786
4/26/1981,5.929343
4/27/1981,3.694302
4/28/1981,2.26951
4/29/1981,5.25166
4/30/1981,3.339948
5/1/1981,1.934212
5/2/1981,0.950625
5/3/1981,0.4875
5/4/1981,0
5/5/1981,1.19925
5/6/1981,11.88964
5/7/1981,3.663051
5/8/1981,1.925836
5/9/1981,2.685872
5/10/1981,162.6435
5/11/1981,93.25164
5/12/1981,58.64296
5/13/1981,40.93639
5/14/1981,112.1407
5/15/1981,300.0692
5/16/1981,80.81054
5/17/1981,59.62357
5/18/1981,153.5243
5/19/1981,91.51899
5/20/1981,59.61428
5/21/1981,44.81359
5/22/1981,32.11235
5/23/1981,20.4929
5/24/1981,47.93507
5/25/1981,54.43209
5/26/1981,54.98623
5/27/1981,606.6096
5/28/1981,96.33303
5/29/1981,66.18734
5/30/1981,58.53514
5/31/1981,45.13563
6/1/1981,34.16908
6/2/1981,25.7043
6/3/1981,17.82031
6/4/1981,11.57401
6/5/1981,8.077908
6/6/1981,8.503061
6/7/1981,5.871643
6/8/1981,3.101729
6/9/1981,0.1860309
6/10/1981,86.2524
6/11/1981,133.5201
6/12/1981,68.06481
6/13/1981,36.81102
6/14/1981,23.66594
6/15/1981,14.48468
6/16/1981,8.062818
6/17/1981,5.818756
6/18/1981,4.277638
6/19/1981,3.476461
6/20/1981,3.043643
6/21/1981,2.998571
6/22/1981,3.556654
6/23/1981,2.604636
6/24/1981,2.023301
6/25/1981,1.000843
6/26/1981,1.053519
6/27/1981,1.006336
6/28/1981,0.8540375
6/29/1981,0.8989868
6/30/1981,0.6384072
7/1/1981,0.6720076
7/2/1981,0.7073764
7/3/1981,0.7446067
7/4/1981,0.7837966
7/5/1981,1.125246
7/6/1981,0.8688778
7/7/1981,0.709345
7/8/1981,0.8467448
7/9/1981,0.9863728
7/10/1981,0.9284649
7/11/1981,0.8725126
7/12/1981,0.9184343
7/13/1981,0.8641414
7/14/1981,0.8069909
7/15/1981,1.249727
7/16/1981,0.7920814
7/17/1981,0.5874541
7/18/1981,0.5465306
7/19/1981,0.6453414
7/20/1981,1.91662
7/21/1981,0.8514033
7/22/1981,0.6154865
7/23/1981,0.4118279
7/24/1981,0.4027136
7/25/1981,0.3315406
7/26/1981,0.2668849
7/27/1981,0.2604051
7/28/1981,0.574308
7/29/1981,0.3093407
7/30/1981,0.2125987
7/31/1981,0.018525
8/1/1981,0.0195
8/2/1981,0
8/3/1981,0.0199875
8/4/1981,0.01993875
8/5/1981,0.3096637
8/6/1981,0.6092003
8/7/1981,0.2388052
8/8/1981,0.1685353
8/9/1981,0.1084158
8/10/1981,0.09088629
8/11/1981,0.1144165
8/12/1981,0.04746623
8/13/1981,0.00891182
8/14/1981,0.009380863
8/15/1981,0.4701772
8/16/1981,0.2317504
8/17/1981,0.1040057
8/18/1981,0.03617128
8/19/1981,0.02781188
8/20/1981,0.0190125
8/21/1981,0.00975
8/22/1981,0
8/23/1981,0
8/24/1981,0
8/25/1981,0.00999375
8/26/1981,0.01996313
8/27/1981,0.07985433
8/28/1981,0.279469
8/29/1981,1.547754
8/30/1981,1.54313
8/31/1981,0.6856309
9/1/1981,0.6067691
9/2/1981,5.517955
9/3/1981,1.00998
9/4/1981,0.6531236
9/5/1981,0.427467
9/6/1981,0.2928738
9/7/1981,0.2190907
9/8/1981,0.2159303
9/9/1981,0.1232788
9/10/1981,0.1009979
9/11/1981,0.09899587
9/12/1981,0.09725437
9/13/1981,0.09576881
9/14/1981,0.1145356
9/15/1981,0.1135528
9/16/1981,0.1428205
9/17/1981,0.1423412
9/18/1981,0.1121189
9/19/1981,0.1454637
9/20/1981,0.1007083
9/21/1981,0.1060088
9/22/1981,0.09106188
9/23/1981,0.07532829
9/24/1981,0.07929294
9/25/1981,0.08346625
9/26/1981,0.08785921
9/27/1981,0.1124965
9/28/1981,0.09737793
9/29/1981,0.1225162
9/30/1981,0.147977
10/1/1981,0.09318562
10/2/1981,0.0570375
10/3/1981,0.02925
10/4/1981,0
10/5/1981,0.00999375
10/6/1981,0.4696819
10/7/1981,0.2787006
10/8/1981,0.1773931
10/9/1981,0.1761831
10/10/1981,0.1250865
10/11/1981,0.08411409
10/12/1981,0.05327121
10/13/1981,0.03254793
10/14/1981,0.01190803
10/15/1981,0.1712126
10/16/1981,0.2202257
10/17/1981,1.627935
10/18/1981,3.521491
10/19/1981,1.709184
10/20/1981,1.192991
10/21/1981,0.8752702
10/22/1981,0.8569012
10/23/1981,0.8385168
10/24/1981,0.5007968
10/25/1981,0.4040334
10/26/1981,0.7182058
10/27/1981,0.9733064
10/28/1981,0.759353
10/29/1981,0.5863694
10/30/1981,0.4143631
10/31/1981,0.3232991
11/1/1981,0.3131081
11/2/1981,0.4637437
11/3/1981,0.3751903
11/4/1981,0.1473371
11/5/1981,0.6096765
11/6/1981,0.6714886
11/7/1981,0.4226141
11/8/1981,0.4133983
11/9/1981,0.4841431
11/10/1981,0.315171
11/11/1981,0.3066893
11/12/1981,0.218694
11/13/1981,0.2111749
11/14/1981,0.1340945
11/15/1981,0.1273898
11/16/1981,0.2709266
11/17/1981,0.2645099
11/18/1981,0.1781076
11/19/1981,0.2517843
11/20/1981,0.4953418
11/21/1981,0.3185515
11/22/1981,0.1516207
11/23/1981,0.3847366
11/24/1981,0.7374869
11/25/1981,0.5294502
11/26/1981,0.6206861
11/27/1981,1.31085
11/28/1981,0.8993827
11/29/1981,0.7865978
11/30/1981,1.272718
12/1/1981,5.155342
12/2/1981,2.535755
12/3/1981,2.1176
12/4/1981,1.801104
12/5/1981,1.486401
12/6/1981,1.27358
12/7/1981,1.162701
12/8/1981,0.9537983
12/9/1981,0.7468807
12/10/1981,0.7419326
12/11/1981,0.5388052
12/12/1981,0.4371616
12/13/1981,0.3369721
12/14/1981,0.3033916
12/15/1981,0.2475175
12/16/1981,0.1989658
12/17/1981,0.1478588
12/18/1981,0.104325
12/19/1981,0.0585
12/20/1981,0
12/21/1981,1.798875
12/22/1981,17.38474
12/23/1981,98.28764
12/24/1981,68.02367
12/25/1981,37.61537
12/26/1981,14.14847
12/27/1981,77.68454
12/28/1981,36.24895
12/29/1981,21.84545
12/30/1981,16.47583
12/31/1981,9.137781
1/1/1982,12.82613
1/2/1982,15.53808
1/3/1982,93.2748
1/4/1982,131.0421
1/5/1982,52.85006
1/6/1982,38.70739
1/7/1982,28.61839
1/8/1982,21.5847
1/9/1982,12.33111
1/10/1982,7.848536
1/11/1982,4.361617
1/12/1982,3.051702
1/13/1982,1.878107
1/14/1982,1.258534
1/15/1982,0.9142459
1/16/1982,0.5518378
1/17/1982,0.3756188
1/18/1982,0.190125
1/19/1982,0.0975
1/20/1982,0
1/21/1982,1.499063
1/22/1982,48.66591
1/23/1982,244.4213
1/24/1982,68.90391
1/25/1982,42.31478
1/26/1982,33.76881
1/27/1982,24.26775
1/28/1982,10.80781
1/29/1982,9.379611
1/30/1982,355.9825
1/31/1982,201.6347
2/1/1982,76.3618
2/2/1982,42.17966
2/3/1982,24.08478
2/4/1982,12.05353
2/5/1982,7.402538
2/6/1982,5.739514
2/7/1982,3.988962
2/8/1982,2.659434
2/9/1982,1.773088
2/10/1982,1.455882
2/11/1982,1.121981
2/12/1982,0.667875
2/13/1982,0.2925
2/14/1982,0
2/15/1982,0.7995
2/16/1982,87.44336
2/17/1982,278.1089
2/18/1982,197.3863
2/19/1982,110.5309
2/20/1982,185.7469
2/21/1982,183.0497
2/22/1982,116.455
2/23/1982,85.97552
2/24/1982,64.61821
2/25/1982,43.38314
2/26/1982,30.25649
2/27/1982,20.21143
2/28/1982,13.84712
3/1/1982,10.47065
3/2/1982,7.94279
3/3/1982,6.3082
3/4/1982,24.65205
3/5/1982,14.0417
3/6/1982,9.472247
3/7/1982,5.845125
3/8/1982,2.0475
3/9/1982,0
3/10/1982,0
3/11/1982,32.07994
3/12/1982,24.00669
3/13/1982,77.84182
3/14/1982,33.55968
3/15/1982,56.17926
3/16/1982,110.7349
3/17/1982,44.28304
3/18/1982,34.8677
3/19/1982,198.4949
3/20/1982,81.17528
3/21/1982,41.92028
3/22/1982,30.73591
3/23/1982,22.62036
3/24/1982,16.5635
3/25/1982,20.79951
3/26/1982,15.63369
3/27/1982,11.32494
3/28/1982,8.84204
3/29/1982,7.254779
3/30/1982,5.583978
3/31/1982,3.82524
4/1/1982,1.460779
4/2/1982,0.5113461
4/3/1982,19.05043
4/4/1982,6.118923
4/5/1982,6.212071
4/6/1982,6.321567
4/7/1982,3.445725
4/8/1982,3.580924
4/9/1982,6.72752
4/10/1982,4.888531
4/11/1982,4.063064
4/12/1982,4.248947
4/13/1982,4.446012
4/14/1982,2.409176
4/15/1982,0.8938699
4/16/1982,27.75855
4/17/1982,93.92206
4/18/1982,41.25445
4/19/1982,26.72041
4/20/1982,20.26194
4/21/1982,12.85614
4/22/1982,10.4316
4/23/1982,7.901683
4/24/1982,5.957035
4/25/1982,4.628458
4/26/1982,3.845745
4/27/1982,2.508679
4/28/1982,1.922294
4/29/1982,1.715573
4/30/1982,1.703234
5/1/1982,1.382352
5/2/1982,1.147213
5/3/1982,0.8996975
5/4/1982,1.047116
5/5/1982,1.597553
5/6/1982,0.947947
5/7/1982,17.60876
5/8/1982,11.70104
5/9/1982,6.924843
5/10/1982,4.468379
5/11/1982,2.918731
5/12/1982,2.046033
5/13/1982,1.435297
5/14/1982,0.89505
5/15/1982,0.429
5/16/1982,0.195
5/17/1982,0
5/18/1982,0.04996875
5/19/1982,0.4495969
5/20/1982,19.43651
5/21/1982,35.37799
5/22/1982,30.24985
5/23/1982,10.08193
5/24/1982,5.315964
5/25/1982,2.95966
5/26/1982,3.11149
5/27/1982,33.45111
5/28/1982,12.25493
5/29/1982,244.9093
5/30/1982,130.4532
5/31/1982,124.0435
6/1/1982,107.6953
6/2/1982,51.41899
6/3/1982,35.22082
6/4/1982,22.09727
6/5/1982,13.03148
6/6/1982,6.001296
6/7/1982,28.99189
6/8/1982,25.34096
6/9/1982,13.77371
6/10/1982,8.213546
6/11/1982,4.540575
6/12/1982,2.0085
6/13/1982,0.78
6/14/1982,0
6/15/1982,0.4996875
6/16/1982,28.78078
6/17/1982,19.74345
6/18/1982,11.70886
6/19/1982,11.68077
6/20/1982,7.660369
6/21/1982,5.348466
6/22/1982,4.076254
6/23/1982,3.147037
6/24/1982,2.59425
6/25/1982,1.396578
6/26/1982,1.162188
6/27/1982,0.9154609
6/28/1982,1.063709
6/29/1982,1.915217
6/30/1982,1.570975
7/1/1982,0
7/2/1982,0
7/3/1982,33.37913
7/4/1982,11.31146
7/5/1982,5.212118
7/6/1982,2.507305
7/7/1982,2.204943
7/8/1982,436.7169
7/9/1982,140.2663
7/10/1982,99.87795
7/11/1982,97.56828
7/12/1982,55.34557
7/13/1982,38.2147
7/14/1982,23.16927
7/15/1982,13.98806
7/16/1982,9.592699
7/17/1982,6.094946
7/18/1982,3.439417
7/19/1982,12.42623
7/20/1982,8.437188
7/21/1982,3.848198
7/22/1982,2.819156
7/23/1982,1.941217
7/24/1982,1.427596
7/25/1982,1.194838
7/26/1982,1.155093
7/27/1982,1.010624
7/28/1982,1.063815
7/29/1982,0.7092789
7/30/1982,0.5413462
7/31/1982,0.4056276
8/1/1982,0.3448711
8/2/1982,0.280917
8/3/1982,0.1417547
8/4/1982,0.07737336
8/5/1982,1.522393
8/6/1982,2.731261
8/7/1982,1.345606
8/8/1982,0.9641501
8/9/1982,0.6152511
8/10/1982,0.4681028
8/11/1982,0.66241
8/12/1982,0.456644
8/13/1982,0.3267306
8/14/1982,0.2618216
8/15/1982,0.2037596
8/16/1982,0.1426417
8/17/1982,0.09883337
8/18/1982,0.07324566
8/19/1982,0.05657437
8/20/1982,0.0287625
8/21/1982,0.00975
8/22/1982,0
8/23/1982,0
8/24/1982,0.02998125
8/25/1982,0.2797519
8/26/1982,0.6689261
8/27/1982,0.587755
8/28/1982,0.2267322
8/29/1982,0.01585867
8/30/1982,2.923247
8/31/1982,2.615588
9/1/1982,754.5374
9/2/1982,283.033
9/3/1982,72.63058
9/4/1982,51.35496
9/5/1982,35.20095
9/6/1982,21.14002
9/7/1982,10.47295
9/8/1982,5.07153
9/9/1982,2.362137
9/10/1982,1.973302
9/11/1982,1.974528
9/12/1982,1.770556
9/13/1982,1.555848
9/14/1982,1.432472
9/15/1982,1.097339
9/16/1982,0.8471986
9/17/1982,0.6557354
9/18/1982,1.020465
9/19/1982,0.6654433
9/20/1982,0.5465193
9/21/1982,0.3597571
9/22/1982,0.2863233
9/23/1982,0.239814
9/24/1982,0.5626397
9/25/1982,1.067065
9/26/1982,0.8838434
9/27/1982,0.9030798
9/28/1982,0.894673
9/29/1982,0.5684101
9/30/1982,0.6038798
10/1/1982,0.2535
10/2/1982,0
10/3/1982,0
10/4/1982,0
10/5/1982,0
10/6/1982,0.4597125
10/7/1982,6.994504
10/8/1982,4.379441
10/9/1982,11.95999
10/10/1982,8.042748
10/11/1982,4.328683
10/12/1982,2.718453
10/13/1982,1.712348
10/14/1982,1.010068
10/15/1982,0.7131148
10/16/1982,0.288805
10/17/1982,0.07821584
10/18/1982,0.06180614
10/19/1982,0.03426962
10/20/1982,0.4163233
10/21/1982,0.08900543
10/22/1982,0.06210506
10/23/1982,0.06537375
10/24/1982,0.038025
10/25/1982,0.0195
10/26/1982,0
10/27/1982,0
10/28/1982,0
10/29/1982,0
10/30/1982,0
10/31/1982,0.01999969
11/1/1982,0
11/2/1982,0.2298563
11/3/1982,0.3492206
11/4/1982,0.1382354
11/5/1982,0.0672891
11/6/1982,0.01641533
11/7/1982,0.1055383
11/8/1982,0.1744955
11/9/1982,0.08321805
11/10/1982,0.1217759
11/11/1982,0.3000824
11/12/1982,2.286673
11/13/1982,1.679497
11/14/1982,1.268698
11/15/1982,0.9357296
11/16/1982,0.8015614
11/17/1982,0.6867582
11/18/1982,0.6616252
11/19/1982,0.7362511
11/20/1982,0.8804916
11/21/1982,1.064042
11/22/1982,0.9467244
11/23/1982,10.82248
11/24/1982,8.980852
11/25/1982,6.121458
11/26/1982,11.6473
11/27/1982,11.55476
11/28/1982,57.4136
11/29/1982,31.18767
11/30/1982,18.89705
12/1/1982,15.58189
12/2/1982,33.24539
12/3/1982,518.5661
12/4/1982,496.5884
12/5/1982,241.7072
12/6/1982,103.973
12/7/1982,72.40302
12/8/1982,50.99279
12/9/1982,32.71332
12/10/1982,19.52323
12/11/1982,13.38912
12/12/1982,8.290908
12/13/1982,5.215827
12/14/1982,3.15513
12/15/1982,5.104085
12/16/1982,9.061437
12/17/1982,6.027506
12/18/1982,4.002665
12/19/1982,2.786603
12/20/1982,1.677635
12/21/1982,0.0727532
12/22/1982,0.06911554
12/23/1982,0.5653473
12/24/1982,154.8643
12/25/1982,373.3457
12/26/1982,106.2473
12/27/1982,176.7792
12/28/1982,171.1666
12/29/1982,70.57006
12/30/1982,48.8129
12/31/1982,30.0585
