date,Discharge
4/28/1980,0.024137
4/29/1980,0.12337
4/30/1980,0.14242
5/1/1980,0.12123
5/2/1980,0.089865
5/3/1980,0.088386
5/4/1980,0.086831
5/5/1980,0.065222
5/6/1980,0.063595
5/7/1980,0.061967
5/8/1980,0.05035
5/9/1980,0.048758
5/10/1980,0.057193
5/11/1980,0.10561
5/12/1980,0.10395
5/13/1980,0.092203
5/14/1980,0.080431
5/15/1980,0.068726
5/16/1980,0.067115
5/17/1980,0.065599
5/18/1980,0.064178
5/19/1980,0.052851
5/20/1980,0.04162
5/21/1980,0.04048
5/22/1980,0.029429
5/23/1980,0.018451
5/24/1980,0.017529
5/25/1980,0.016652
5/26/1980,0.025814
5/27/1980,0.024998
5/28/1980,0.0242
5/29/1980,0.023419
5/30/1980,0.022655
5/31/1980,0.02191
6/1/1980,0.021182
6/2/1980,0.030466
6/3/1980,0.02975
6/4/1980,0.029049
6/5/1980,0.028384
6/6/1980,0.017757
6/7/1980,0.017166
6/8/1980,0.016611
6/9/1980,0.026091
6/10/1980,0.025605
6/11/1980,0.025155
6/12/1980,0.02474
6/13/1980,0.014361
6/14/1980,0.014017
6/15/1980,0.013708
6/16/1980,0.013434
6/17/1980,0.023193
6/18/1980,0.012986
6/19/1980,0.012812
6/20/1980,0.0026651
6/21/1980,0.0025319
6/22/1980,0.012399
6/23/1980,0.022248
6/24/1980,0.032061
6/25/1980,0.03186
6/26/1980,0.031672
6/27/1980,0.031502
6/28/1980,0.031352
6/29/1980,0.021225
6/30/1980,0.011122
7/1/1980,0.011045
7/2/1980,0.00098732
7/3/1980,0.00093796
7/4/1980,0.030872
7/5/1980,0.080723
7/6/1980,0.080418
7/7/1980,0.059955
7/8/1980,0.04938
7/9/1980,0.048732
7/10/1980,0.048025
7/11/1980,0.047266
7/12/1980,0.046464
7/13/1980,0.34544
7/14/1980,1.0434
7/15/1980,0.45974
7/16/1980,0.22508
7/17/1980,0.14022
7/18/1980,0.10544
7/19/1980,0.31072
7/20/1980,0.48571
7/21/1980,0.38023
7/22/1980,0.29472
7/23/1980,0.27952
7/24/1980,0.27465
7/25/1980,0.31011
7/26/1980,0.34591
7/27/1980,0.32207
7/28/1980,0.2386
7/29/1980,0.19552
7/30/1980,0.1228
7/31/1980,0.10041
8/1/1980,0.068268
8/2/1980,0.046318
8/3/1980,0.034496
8/4/1980,0.08274
8/5/1980,0.50074
8/6/1980,0.54856
8/7/1980,0.52655
8/8/1980,0.38478
8/9/1980,0.23327
8/10/1980,0.16206
8/11/1980,0.12116
8/12/1980,0.10055
8/13/1980,0.080201
8/14/1980,0.070072
8/15/1980,0.052619
8/16/1980,0.045126
8/17/1980,0.037238
8/18/1980,0.028934
8/19/1980,0.020194
8/20/1980,0.010994
8/21/1980,0.011572
8/22/1980,0.0019182
8/23/1980,0.0020192
8/24/1980,0.012132
8/25/1980,0.0022508
8/26/1980,0.0023693
8/27/1980,0.022507
8/28/1980,0.022691
8/29/1980,0.032941
8/30/1980,0.14334
8/31/1980,0.19408
9/1/1980,0.08523
9/2/1980,0.026577
9/3/1980,0.007449
9/4/1980,0.017848
9/5/1980,0.06832
9/6/1980,0.038919
9/7/1980,0.019627
9/8/1980,0
9/9/1980,0
9/10/1980,0.069956
9/11/1980,0.11987
9/12/1980,0.47979
9/13/1980,0.51033
9/14/1980,0.30318
9/15/1980,0.14686
9/16/1980,0.070661
9/17/1980,0.064117
9/18/1980,0.057228
9/19/1980,0.049977
9/20/1980,0.15267
9/21/1980,0.095666
9/22/1980,0.11896
9/23/1980,1.1032
9/24/1980,0.80951
9/25/1980,0.63802
9/26/1980,0.42818
9/27/1980,0.31954
9/28/1980,0.22114
9/29/1980,0.36286
9/30/1980,0.27539
10/1/1980,0.2277
10/2/1980,0.19863
10/3/1980,0.1783
10/4/1980,0.15689
10/5/1980,0.22519
10/6/1980,0.57426
10/7/1980,0.44453
10/8/1980,0
10/9/1980,0.17989
10/10/1980,1.0489
10/11/1980,2.0453
10/12/1980,1.438
10/13/1980,1.0276
10/14/1980,1.3153
10/15/1980,2.3004
10/16/1980,1.6822
10/17/1980,1.1615
10/18/1980,1.7393
10/19/1980,2.015
10/20/1980,1.3887
10/21/1980,1.0613
10/22/1980,0.83377
10/23/1980,0.66685
10/24/1980,0.88065
10/25/1980,1.2547
10/26/1980,1.229
10/27/1980,5.7044
10/28/1980,3.7815
10/29/1980,2.4607
10/30/1980,1.7423
10/31/1980,1.3264
11/1/1980,1.013
11/2/1980,0.8021
11/3/1980,0.69334
11/4/1980,0.58641
11/5/1980,0.47102
11/6/1980,0.45693
11/7/1980,0.384
11/8/1980,0.24204
11/9/1980,0.17076
11/10/1980,2.97
11/11/1980,2.0761
11/12/1980,0.99654
11/13/1980,0.72017
11/14/1980,0.52575
11/15/1980,0.44024
11/16/1980,0.42236
11/17/1980,0.38301
11/18/1980,0.24922
11/19/1980,0.22128
11/20/1980,0.22266
11/21/1980,0.2544
11/22/1980,0.27679
11/23/1980,0.2393
11/24/1980,0.22111
11/25/1980,0.18143
11/26/1980,0.18071
11/27/1980,0.14917
11/28/1980,0.10571
11/29/1980,0.10101
11/30/1980,0.065271
12/1/1980,0.04818
12/2/1980,0.030189
12/3/1980,0.021515
12/4/1980,0.042661
12/5/1980,0.22402
12/6/1980,0.33593
12/7/1980,0.2686
12/8/1980,0.18197
12/9/1980,0.15585
12/10/1980,0.30026
12/11/1980,0.2053
12/12/1980,0.13089
12/13/1980,0.12687
12/14/1980,0.11284
12/15/1980,0.11878
12/16/1980,0.12503
12/17/1980,0.13161
12/18/1980,0.097486
12/19/1980,0.08209
12/20/1980,0.2265
12/21/1980,0.29146
12/22/1980,0.19708
12/23/1980,0.11294
12/24/1980,0.09836
12/25/1980,0.083011
12/26/1980,0.066853
12/27/1980,0.070372
12/28/1980,0.084082
12/29/1980,0.077988
12/30/1980,0.082093
12/31/1980,0.055624
1/1/1981,0.038025
1/2/1981,0.0195
1/3/1981,0
1/4/1981,0.0099938
1/5/1981,0.099913
1/6/1981,0.57966
1/7/1981,0.40936
1/8/1981,0.26916
1/9/1981,0.16964
1/10/1981,0.12322
1/11/1981,0.13717
1/12/1981,0.12146
1/13/1981,0.085889
1/14/1981,0.069884
1/15/1981,0.15361
1/16/1981,0.22774
1/17/1981,0.15237
1/18/1981,0.10742
1/19/1981,0.082138
1/20/1981,0.055671
1/21/1981,0.027812
1/22/1981,0.019012
1/23/1981,0.00975
1/24/1981,0
1/25/1981,0
1/26/1981,0
1/27/1981,0.07995
1/28/1981,0.25964
1/29/1981,0.50867
1/30/1981,0.50673
1/31/1981,0.41434
2/1/1981,0.43214
2/2/1981,0.67016
2/3/1981,0.52845
2/4/1981,0.37708
2/5/1981,0.26608
2/6/1981,0.18547
2/7/1981,0.13525
2/8/1981,0.12131
2/9/1981,0.096907
2/10/1981,0.071218
2/11/1981,0.033914
2/12/1981,0.025435
2/13/1981,0.026774
2/14/1981,0.028183
2/15/1981,0.04968
2/16/1981,0.10133
2/17/1981,0.12322
2/18/1981,0.11542
2/19/1981,0.097914
2/20/1981,0.070661
2/21/1981,0.063607
2/22/1981,0.056574
2/23/1981,0.028763
2/24/1981,0.00975
2/25/1981,0
2/26/1981,0.0099938
2/27/1981,0.059938
2/28/1981,0.059769
3/1/1981,0.079455
3/2/1981,0.13895
3/3/1981,0.16816
3/4/1981,0.16705
3/5/1981,0.15564
3/6/1981,0.15396
3/7/1981,0.15207
3/8/1981,0.45979
3/9/1981,0.61667
3/10/1981,0.59243
3/11/1981,0.52715
3/12/1981,0.47105
3/13/1981,0.42437
3/14/1981,0.38745
3/15/1981,0.37074
3/16/1981,0.35441
3/17/1981,0.34848
3/18/1981,0.36296
3/19/1981,0.46787
3/20/1981,0.60322
3/21/1981,0.43905
3/22/1981,0.37539
3/23/1981,0.27226
3/24/1981,0.1096
3/25/1981,0.11729
3/26/1981,0.085258
3/27/1981,0.053439
3/28/1981,0.081781
3/29/1981,0.13026
3/30/1981,0.11889
3/31/1981,0.10766
4/1/1981,0.066576
4/2/1981,0.055648
4/3/1981,0.04486
4/4/1981,0.064197
4/5/1981,0.063652
4/6/1981,0.043225
4/7/1981,0.052912
4/8/1981,0.062713
4/9/1981,0.042628
4/10/1981,0.023764
4/11/1981,0.045028
4/12/1981,0.036391
4/13/1981,0.027812
4/14/1981,0.019012
4/15/1981,0.00975
4/16/1981,0
4/17/1981,0
4/18/1981,0.029981
4/19/1981,0.059889
4/20/1981,0.069669
4/21/1981,0.11927
4/22/1981,0.1986
4/23/1981,0.15756
4/24/1981,0.11624
4/25/1981,0.10473
4/26/1981,0.12309
4/27/1981,0.10133
4/28/1981,0.11946
4/29/1981,0.26745
4/30/1981,0.2354
5/1/1981,0.17348
5/2/1981,0.17171
5/3/1981,0.26011
5/4/1981,0.21868
5/5/1981,0.18745
5/6/1981,0.16643
5/7/1981,0.12563
5/8/1981,0.095054
5/9/1981,0.074698
5/10/1981,0.054533
5/11/1981,0.045503
5/12/1981,0.027372
5/13/1981,0.018549
5/14/1981,0.0092625
5/15/1981,0.00975
5/16/1981,0
5/17/1981,0
5/18/1981,0
5/19/1981,0.0099937
5/20/1981,0.029957
5/21/1981,0.019867
5/22/1981,0.039718
5/23/1981,0.089466
5/24/1981,0.37886
5/25/1981,1.7367
5/26/1981,1.2316
5/27/1981,0.79383
5/28/1981,0.58511
5/29/1981,0.78662
5/30/1981,0.69866
5/31/1981,0.53129
6/1/1981,0.39453
6/2/1981,0.33839
6/3/1981,0.34289
6/4/1981,0.31802
6/5/1981,0.57378
6/6/1981,0.8602
6/7/1981,0.73733
6/8/1981,0.61521
6/9/1981,0.52389
6/10/1981,0.37341
6/11/1981,0.31874
6/12/1981,0.25341
6/13/1981,0.19491
6/14/1981,0.16411
6/15/1981,0.1317
6/16/1981,0.097578
6/17/1981,0.071925
6/18/1981,0.055184
6/19/1981,0.037562
6/20/1981,0.019012
6/21/1981,0.00975
6/22/1981,0
6/23/1981,0.12992
6/24/1981,0.39943
6/25/1981,2.0271
6/26/1981,1.5213
6/27/1981,0.91237
6/28/1981,0.77169
6/29/1981,0.57017
6/30/1981,0.40832
7/1/1981,0.34653
7/2/1981,1.7541
7/3/1981,5.2385
7/4/1981,2.7211
7/5/1981,1.7052
7/6/1981,0.99084
7/7/1981,0.77821
7/8/1981,0.66729
7/9/1981,0.55802
7/10/1981,0.4302
7/11/1981,0.34353
7/12/1981,0.43782
7/13/1981,0.333
7/14/1981,0.22899
7/15/1981,0.16561
7/16/1981,0.10267
7/17/1981,0.050007
7/18/1981,0.71709
7/19/1981,1.7125
7/20/1981,5.0026
7/21/1981,3.9869
7/22/1981,2.6701
7/23/1981,1.2547
7/24/1981,1.0411
7/25/1981,0.92917
7/26/1981,0.71898
7/27/1981,0.6105
7/28/1981,0.47357
7/29/1981,0.3679
7/30/1981,0.31323
7/31/1981,0.25939
8/1/1981,0.20623
8/2/1981,0.18363
8/3/1981,0.17152
8/4/1981,0.27988
8/5/1981,0.27868
8/6/1981,0.17795
8/7/1981,0.10765
8/8/1981,0.039
8/9/1981,0
8/10/1981,0
8/11/1981,0.07995
8/12/1981,0.12972
8/13/1981,0.3391
8/14/1981,0.32782
8/15/1981,0.41578
8/16/1981,0.6728
8/17/1981,0.76853
8/18/1981,0.56294
8/19/1981,1.1564
8/20/1981,1.4497
8/21/1981,1.2435
8/22/1981,0.83794
8/23/1981,0.63316
8/24/1981,0.52917
8/25/1981,0.62601
8/26/1981,0.5237
8/27/1981,0.36227
8/28/1981,0.22166
8/29/1981,0.15642
8/30/1981,0.11334
8/31/1981,0.19935
9/1/1981,0.18583
9/2/1981,0.13259
9/3/1981,0.3397
9/4/1981,0.20749
9/5/1981,0.18588
9/6/1981,0.25483
9/7/1981,0.16365
9/8/1981,0.162
9/9/1981,0.23056
9/10/1981,0.17958
9/11/1981,0.15824
9/12/1981,0.11525
9/13/1981,0.070002
9/14/1981,0.063424
9/15/1981,0.056499
9/16/1981,0.30964
9/17/1981,0.85378
9/18/1981,0.65968
9/19/1981,0.46732
9/20/1981,0.46632
9/21/1981,0.36647
9/22/1981,0.25759
9/23/1981,0.19844
9/24/1981,0.16783
9/25/1981,0.1664
9/26/1981,0.17516
9/27/1981,0.15359
9/28/1981,0.11035
9/29/1981,0.064846
9/30/1981,0.078266
10/1/1981,0.091891
10/2/1981,0.085746
10/3/1981,0.089832
10/4/1981,0.084089
10/5/1981,0.067988
10/6/1981,0.05104
10/7/1981,0.39395
10/8/1981,0.56779
10/9/1981,0.40289
10/10/1981,0.28909
10/11/1981,0.21607
10/12/1981,0.15364
10/13/1981,0.11037
10/14/1981,0.075124
10/15/1981,0.038025
10/16/1981,0.0195
10/17/1981,0
10/18/1981,0.029981
10/19/1981,0.21979
10/20/1981,0.22918
10/21/1981,0.45792
10/22/1981,0.60569
10/23/1981,0.51231
10/24/1981,0.31804
10/25/1981,0.18335
10/26/1981,0.21856
10/27/1981,0.80334
10/28/1981,0.99687
10/29/1981,1.2885
10/30/1981,1.9787
10/31/1981,1.5691
11/1/1981,1.3602
11/2/1981,0.95234
11/3/1981,0.64547
11/4/1981,0.51967
11/5/1981,0.42495
11/6/1981,0.31124
11/7/1981,0.34842
11/8/1981,0.53641
11/9/1981,0.46524
11/10/1981,0.35675
11/11/1981,0.29267
11/12/1981,0.25675
11/13/1981,0.22921
11/14/1981,0.20023
11/15/1981,0.15945
11/16/1981,0.33795
11/17/1981,0.34723
11/18/1981,0.28738
11/19/1981,0.22829
11/20/1981,0.20928
11/21/1981,0.1895
11/22/1981,0.17895
11/23/1981,0.14731
11/24/1981,0.093488
11/25/1981,0.057355
11/26/1981,0.050111
11/27/1981,0.052748
11/28/1981,0.15559
11/29/1981,0.23883
11/30/1981,0.27266
12/1/1981,0.18714
12/2/1981,0.13212
12/3/1981,0.3076
12/4/1981,0.27376
12/5/1981,0.15057
12/6/1981,0.096599
12/7/1981,0.11169
12/8/1981,0.22714
12/9/1981,0.25313
12/10/1981,0.24976
12/11/1981,0.28708
12/12/1981,0.18507
12/13/1981,0.13261
12/14/1981,0.12933
12/15/1981,0.095083
12/16/1981,0.079561
12/17/1981,0.063223
12/18/1981,0.056287
12/19/1981,0.15932
12/20/1981,0.22274
12/21/1981,0.17667
12/22/1981,0.14108
12/23/1981,0.1659
12/24/1981,0.14112
12/25/1981,0.11671
12/26/1981,0.10221
12/27/1981,0.10759
12/28/1981,0.10299
12/29/1981,0.098146
12/30/1981,0.072522
12/31/1981,0.04555
1/1/1982,0.037684
1/2/1982,0.019141
1/3/1982,0.0098851
1/4/1982,0.010405
1/5/1982,0.010953
1/6/1982,0.031543
1/7/1982,0.032202
1/8/1982,0.032946
1/9/1982,0.033777
1/10/1982,0.024691
1/11/1982,0.085715
1/12/1982,0.096932
1/13/1982,0.078384
1/14/1982,0.060043
1/15/1982,0.051866
1/16/1982,0.043825
1/17/1982,0.035753
1/18/1982,0.027372
1/19/1982,0.018549
1/20/1982,0.0092625
1/21/1982,0.00975
1/22/1982,0
1/23/1982,0
1/24/1982,0
1/25/1982,0
1/26/1982,0
1/27/1982,0.0099937
1/28/1982,0.019963
1/29/1982,0.0098981
1/30/1982,0.059777
1/31/1982,0.16948
2/1/1982,2.4774
2/2/1982,2.771
2/3/1982,1.5622
2/4/1982,0.88407
2/5/1982,0.5468
2/6/1982,0.38039
2/7/1982,0.29485
2/8/1982,0.24006
2/9/1982,0.19592
2/10/1982,0.1623
2/11/1982,0.12911
2/12/1982,0.10626
2/13/1982,0.1237
2/14/1982,0.14143
2/15/1982,0.14942
2/16/1982,0.12768
2/17/1982,0.08621
2/18/1982,0.12497
2/19/1982,0.10396
2/20/1982,0.073174
2/21/1982,0.042564
2/22/1982,0.012066
2/23/1982,0.011619
2/24/1982,0.031204
2/25/1982,0.05082
2/26/1982,0.050469
2/27/1982,0.050157
2/28/1982,0.059886
3/1/1982,0.089662
3/2/1982,0.099492
3/3/1982,0.039383
3/4/1982,0.019337
3/5/1982,0.00975
3/6/1982,0
3/7/1982,0
3/8/1982,0
3/9/1982,0.30981
3/10/1982,0.53891
3/11/1982,1.3965
3/12/1982,1.5933
3/13/1982,0.99052
3/14/1982,0.58818
3/15/1982,0.38642
3/16/1982,0.26527
3/17/1982,0.19471
3/18/1982,0.1378
3/19/1982,0.10399
3/20/1982,0.068416
3/21/1982,0.041227
3/22/1982,0.073417
3/23/1982,0.07578
3/24/1982,0.068336
3/25/1982,0.061071
3/26/1982,0.053863
3/27/1982,0.036171
3/28/1982,0.027812
3/29/1982,0.019013
3/30/1982,0.00975
3/31/1982,0
4/1/1982,0
4/2/1982,0
4/3/1982,0.0099937
4/4/1982,0.049944
4/5/1982,0.14974
4/6/1982,0.14924
4/7/1982,0.10844
4/8/1982,0.077443
4/9/1982,0.056343
4/10/1982,0.045203
4/11/1982,0.034061
4/12/1982,0.042933
4/13/1982,0.061801
4/14/1982,0.18056
4/15/1982,0.31898
4/16/1982,0.27687
4/17/1982,0.1943
4/18/1982,0.12148
4/19/1982,0.088612
4/20/1982,0.075788
4/21/1982,0.053057
4/22/1982,0.060441
4/23/1982,0.077922
4/24/1982,0.085461
4/25/1982,0.17298
4/26/1982,0.30028
4/27/1982,0.22721
4/28/1982,0.23383
4/29/1982,0.29016
4/30/1982,0.60596
5/1/1982,0.7008
5/2/1982,0.53454
5/3/1982,0.40754
5/4/1982,0.36015
5/5/1982,2.9309
5/6/1982,5.915
5/7/1982,3.6934
5/8/1982,2.372
5/9/1982,1.6523
5/10/1982,1.1347
5/11/1982,0.81898
5/12/1982,0.70528
5/13/1982,0.64343
5/14/1982,0.50322
5/15/1982,0.29429
5/16/1982,0.27625
5/17/1982,0.40896
5/18/1982,0.30238
5/19/1982,0.21648
5/20/1982,0.18116
5/21/1982,0.15632
5/22/1982,0.11188
5/23/1982,0.08775
5/24/1982,0.073856
5/25/1982,0.080157
5/26/1982,0.81616
5/27/1982,3.9116
5/28/1982,3.3072
5/29/1982,2.5038
5/30/1982,2.7016
5/31/1982,2.0044
6/1/1982,1.4861
6/2/1982,1.1385
6/3/1982,
6/4/1982,
6/5/1982,
6/6/1982,
6/7/1982,
6/8/1982,
6/9/1982,
6/10/1982,
6/11/1982,
6/12/1982,
6/13/1982,
6/14/1982,
6/15/1982,
6/16/1982,
6/17/1982,
6/18/1982,
6/19/1982,
6/20/1982,
6/21/1982,
6/22/1982,
6/23/1982,
6/24/1982,
6/25/1982,
6/26/1982,
6/27/1982,
6/28/1982,
6/29/1982,
6/30/1982,
7/1/1982,
7/2/1982,
7/3/1982,
7/4/1982,
7/5/1982,
7/6/1982,
7/7/1982,
7/8/1982,
7/9/1982,
7/10/1982,
7/11/1982,
7/12/1982,
7/13/1982,
7/14/1982,
7/15/1982,
7/16/1982,
7/17/1982,
7/18/1982,
7/19/1982,
7/20/1982,
7/21/1982,
7/22/1982,
7/23/1982,
7/24/1982,
7/25/1982,
7/26/1982,
7/27/1982,
7/28/1982,
7/29/1982,
7/30/1982,
7/31/1982,
8/1/1982,
8/2/1982,
8/3/1982,
8/4/1982,
8/5/1982,
8/6/1982,
8/7/1982,
8/8/1982,
8/9/1982,
8/10/1982,
8/11/1982,
8/12/1982,
8/13/1982,
8/14/1982,
8/15/1982,
8/16/1982,
8/17/1982,
8/18/1982,
8/19/1982,
8/20/1982,
8/21/1982,
8/22/1982,
8/23/1982,
8/24/1982,
8/25/1982,
8/26/1982,
8/27/1982,
8/28/1982,
8/29/1982,
8/30/1982,
8/31/1982,
9/1/1982,
9/2/1982,
9/3/1982,
9/4/1982,
9/5/1982,
9/6/1982,
9/7/1982,
9/8/1982,
9/9/1982,
9/10/1982,
9/11/1982,
9/12/1982,
9/13/1982,
9/14/1982,
9/15/1982,
9/16/1982,
9/17/1982,
9/18/1982,
9/19/1982,
9/20/1982,
9/21/1982,
9/22/1982,
9/23/1982,
9/24/1982,
9/25/1982,
9/26/1982,
9/27/1982,
9/28/1982,
9/29/1982,
9/30/1982,
10/1/1982,
10/2/1982,
10/3/1982,
10/4/1982,
10/5/1982,
10/6/1982,
10/7/1982,
10/8/1982,
10/9/1982,
10/10/1982,
10/11/1982,
10/12/1982,
10/13/1982,
10/14/1982,
10/15/1982,
10/16/1982,
10/17/1982,
10/18/1982,
10/19/1982,
10/20/1982,
10/21/1982,
10/22/1982,
10/23/1982,
10/24/1982,
10/25/1982,
10/26/1982,
10/27/1982,
10/28/1982,
10/29/1982,
10/30/1982,
10/31/1982,
11/1/1982,
11/2/1982,
11/3/1982,
11/4/1982,
11/5/1982,
11/6/1982,
11/7/1982,
11/8/1982,
11/9/1982,
11/10/1982,
11/11/1982,
11/12/1982,
11/13/1982,
11/14/1982,
11/15/1982,
11/16/1982,
11/17/1982,
11/18/1982,
11/19/1982,
11/20/1982,
11/21/1982,
11/22/1982,
11/23/1982,
11/24/1982,
11/25/1982,
11/26/1982,
11/27/1982,
11/28/1982,
11/29/1982,
11/30/1982,
12/1/1982,
12/2/1982,
12/3/1982,
12/4/1982,
12/5/1982,
12/6/1982,
12/7/1982,
12/8/1982,
12/9/1982,
12/10/1982,
12/11/1982,
12/12/1982,
12/13/1982,
12/14/1982,
12/15/1982,
12/16/1982,
12/17/1982,
12/18/1982,
12/19/1982,
12/20/1982,
12/21/1982,
12/22/1982,
12/23/1982,
12/24/1982,
12/25/1982,
12/26/1982,
12/27/1982,
12/28/1982,
12/29/1982,
12/30/1982,
12/31/1982,
